Timestamp,Provider,Counter Name,Counter Type,Mean/Increment
08/14/2025 16:28:52,System.Runtime,dotnet.gc.heap.total_allocated (By / 1 sec),Rate,32776
08/14/2025 16:28:52,System.Runtime,dotnet.gc.pause.time (s / 1 sec),Rate,0
08/14/2025 16:28:52,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=gen2],Metric,21283200
08/14/2025 16:28:52,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=loh],Metric,3873416
08/14/2025 16:28:52,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=poh],Metric,58240
08/14/2025 16:28:52,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=gen1],Metric,551088
08/14/2025 16:28:52,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=gen0],Metric,0
08/14/2025 16:28:52,System.Runtime,dotnet.process.cpu.time (s / 1 sec)[cpu.mode=user],Rate,0
08/14/2025 16:28:52,System.Runtime,dotnet.process.cpu.time (s / 1 sec)[cpu.mode=system],Rate,0
08/14/2025 16:28:52,System.Runtime,dotnet.assembly.count ({assembly}),Metric,88
08/14/2025 16:28:52,System.Runtime,dotnet.timer.count ({timer}),Metric,1
08/14/2025 16:28:52,System.Runtime,dotnet.gc.last_collection.memory.committed_size (By),Metric,35409920
08/14/2025 16:28:52,System.Runtime,dotnet.process.cpu.count ({cpu}),Metric,12
08/14/2025 16:28:52,System.Runtime,dotnet.thread_pool.work_item.count ({work_item} / 1 sec),Rate,0
08/14/2025 16:28:52,System.Runtime,dotnet.jit.compiled_il.size (By / 1 sec),Rate,0
08/14/2025 16:28:52,System.Runtime,dotnet.gc.collections ({collection} / 1 sec)[gc.heap.generation=gen2],Rate,0
08/14/2025 16:28:52,System.Runtime,dotnet.gc.collections ({collection} / 1 sec)[gc.heap.generation=gen1],Rate,0
08/14/2025 16:28:52,System.Runtime,dotnet.gc.collections ({collection} / 1 sec)[gc.heap.generation=gen0],Rate,0
08/14/2025 16:28:52,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=gen2],Metric,222400
08/14/2025 16:28:52,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=loh],Metric,1332984
08/14/2025 16:28:52,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=poh],Metric,0
08/14/2025 16:28:52,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=gen1],Metric,9912
08/14/2025 16:28:52,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=gen0],Metric,0
08/14/2025 16:28:52,System.Runtime,dotnet.jit.compiled_methods ({method} / 1 sec),Rate,0
08/14/2025 16:28:52,System.Runtime,dotnet.monitor.lock_contentions ({contention} / 1 sec),Rate,0
08/14/2025 16:28:52,System.Runtime,dotnet.thread_pool.thread.count ({thread} / 1 sec),Rate,0
08/14/2025 16:28:52,System.Runtime,dotnet.jit.compilation.time (s / 1 sec),Rate,0
08/14/2025 16:28:53,System.Runtime,dotnet.thread_pool.queue.length ({work_item} / 1 sec),Rate,0
08/14/2025 16:28:53,System.Runtime,dotnet.process.memory.working_set (By),Metric,150679552
08/14/2025 16:28:53,System.Runtime,dotnet.gc.heap.total_allocated (By / 1 sec),Rate,16400
08/14/2025 16:28:53,System.Runtime,dotnet.gc.pause.time (s / 1 sec),Rate,0
08/14/2025 16:28:53,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=gen2],Metric,21283200
08/14/2025 16:28:53,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=loh],Metric,3873416
08/14/2025 16:28:53,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=poh],Metric,58240
08/14/2025 16:28:53,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=gen1],Metric,551088
08/14/2025 16:28:53,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=gen0],Metric,0
08/14/2025 16:28:53,System.Runtime,dotnet.process.cpu.time (s / 1 sec)[cpu.mode=user],Rate,0.015625
08/14/2025 16:28:53,System.Runtime,dotnet.process.cpu.time (s / 1 sec)[cpu.mode=system],Rate,0
08/14/2025 16:28:53,System.Runtime,dotnet.assembly.count ({assembly}),Metric,88
08/14/2025 16:28:53,System.Runtime,dotnet.timer.count ({timer}),Metric,1
08/14/2025 16:28:53,System.Runtime,dotnet.gc.last_collection.memory.committed_size (By),Metric,35409920
08/14/2025 16:28:53,System.Runtime,dotnet.process.cpu.count ({cpu}),Metric,12
08/14/2025 16:28:53,System.Runtime,dotnet.thread_pool.work_item.count ({work_item} / 1 sec),Rate,0
08/14/2025 16:28:53,System.Runtime,dotnet.jit.compiled_il.size (By / 1 sec),Rate,0
08/14/2025 16:28:53,System.Runtime,dotnet.gc.collections ({collection} / 1 sec)[gc.heap.generation=gen2],Rate,0
08/14/2025 16:28:53,System.Runtime,dotnet.gc.collections ({collection} / 1 sec)[gc.heap.generation=gen1],Rate,0
08/14/2025 16:28:53,System.Runtime,dotnet.gc.collections ({collection} / 1 sec)[gc.heap.generation=gen0],Rate,0
08/14/2025 16:28:53,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=gen2],Metric,222400
08/14/2025 16:28:53,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=loh],Metric,1332984
08/14/2025 16:28:53,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=poh],Metric,0
08/14/2025 16:28:53,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=gen1],Metric,9912
08/14/2025 16:28:53,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=gen0],Metric,0
08/14/2025 16:28:53,System.Runtime,dotnet.jit.compiled_methods ({method} / 1 sec),Rate,0
08/14/2025 16:28:53,System.Runtime,dotnet.monitor.lock_contentions ({contention} / 1 sec),Rate,0
08/14/2025 16:28:53,System.Runtime,dotnet.thread_pool.thread.count ({thread} / 1 sec),Rate,0
08/14/2025 16:28:53,System.Runtime,dotnet.jit.compilation.time (s / 1 sec),Rate,0
08/14/2025 16:28:54,System.Runtime,dotnet.thread_pool.queue.length ({work_item} / 1 sec),Rate,0
08/14/2025 16:28:54,System.Runtime,dotnet.process.memory.working_set (By),Metric,150687744
08/14/2025 16:28:54,System.Runtime,dotnet.gc.heap.total_allocated (By / 1 sec),Rate,32760
08/14/2025 16:28:54,System.Runtime,dotnet.gc.pause.time (s / 1 sec),Rate,0
08/14/2025 16:28:54,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=gen2],Metric,21283200
08/14/2025 16:28:54,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=loh],Metric,3873416
08/14/2025 16:28:54,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=poh],Metric,58240
08/14/2025 16:28:54,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=gen1],Metric,551088
08/14/2025 16:28:54,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=gen0],Metric,0
08/14/2025 16:28:54,System.Runtime,dotnet.process.cpu.time (s / 1 sec)[cpu.mode=user],Rate,0
08/14/2025 16:28:54,System.Runtime,dotnet.process.cpu.time (s / 1 sec)[cpu.mode=system],Rate,0
08/14/2025 16:28:54,System.Runtime,dotnet.assembly.count ({assembly}),Metric,88
08/14/2025 16:28:54,System.Runtime,dotnet.timer.count ({timer}),Metric,1
08/14/2025 16:28:54,System.Runtime,dotnet.gc.last_collection.memory.committed_size (By),Metric,35409920
08/14/2025 16:28:54,System.Runtime,dotnet.process.cpu.count ({cpu}),Metric,12
08/14/2025 16:28:54,System.Runtime,dotnet.thread_pool.work_item.count ({work_item} / 1 sec),Rate,1
08/14/2025 16:28:54,System.Runtime,dotnet.jit.compiled_il.size (By / 1 sec),Rate,63
08/14/2025 16:28:54,System.Runtime,dotnet.gc.collections ({collection} / 1 sec)[gc.heap.generation=gen2],Rate,0
08/14/2025 16:28:54,System.Runtime,dotnet.gc.collections ({collection} / 1 sec)[gc.heap.generation=gen1],Rate,0
08/14/2025 16:28:54,System.Runtime,dotnet.gc.collections ({collection} / 1 sec)[gc.heap.generation=gen0],Rate,0
08/14/2025 16:28:54,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=gen2],Metric,222400
08/14/2025 16:28:54,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=loh],Metric,1332984
08/14/2025 16:28:54,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=poh],Metric,0
08/14/2025 16:28:54,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=gen1],Metric,9912
08/14/2025 16:28:54,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=gen0],Metric,0
08/14/2025 16:28:54,System.Runtime,dotnet.jit.compiled_methods ({method} / 1 sec),Rate,1
08/14/2025 16:28:54,System.Runtime,dotnet.monitor.lock_contentions ({contention} / 1 sec),Rate,0
08/14/2025 16:28:54,System.Runtime,dotnet.thread_pool.thread.count ({thread} / 1 sec),Rate,0
08/14/2025 16:28:54,System.Runtime,dotnet.jit.compilation.time (s / 1 sec),Rate,0.000509099999999929
08/14/2025 16:28:55,System.Runtime,dotnet.thread_pool.queue.length ({work_item} / 1 sec),Rate,0
08/14/2025 16:28:55,System.Runtime,dotnet.process.memory.working_set (By),Metric,150687744
08/14/2025 16:28:55,System.Runtime,dotnet.gc.heap.total_allocated (By / 1 sec),Rate,24536
08/14/2025 16:28:55,System.Runtime,dotnet.gc.pause.time (s / 1 sec),Rate,0
08/14/2025 16:28:55,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=gen2],Metric,21283200
08/14/2025 16:28:55,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=loh],Metric,3873416
08/14/2025 16:28:55,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=poh],Metric,58240
08/14/2025 16:28:55,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=gen1],Metric,551088
08/14/2025 16:28:55,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=gen0],Metric,0
08/14/2025 16:28:55,System.Runtime,dotnet.process.cpu.time (s / 1 sec)[cpu.mode=user],Rate,0
08/14/2025 16:28:55,System.Runtime,dotnet.process.cpu.time (s / 1 sec)[cpu.mode=system],Rate,0
08/14/2025 16:28:55,System.Runtime,dotnet.assembly.count ({assembly}),Metric,88
08/14/2025 16:28:55,System.Runtime,dotnet.timer.count ({timer}),Metric,1
08/14/2025 16:28:55,System.Runtime,dotnet.gc.last_collection.memory.committed_size (By),Metric,35409920
08/14/2025 16:28:55,System.Runtime,dotnet.process.cpu.count ({cpu}),Metric,12
08/14/2025 16:28:55,System.Runtime,dotnet.thread_pool.work_item.count ({work_item} / 1 sec),Rate,0
08/14/2025 16:28:55,System.Runtime,dotnet.jit.compiled_il.size (By / 1 sec),Rate,0
08/14/2025 16:28:55,System.Runtime,dotnet.gc.collections ({collection} / 1 sec)[gc.heap.generation=gen2],Rate,0
08/14/2025 16:28:55,System.Runtime,dotnet.gc.collections ({collection} / 1 sec)[gc.heap.generation=gen1],Rate,0
08/14/2025 16:28:55,System.Runtime,dotnet.gc.collections ({collection} / 1 sec)[gc.heap.generation=gen0],Rate,0
08/14/2025 16:28:55,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=gen2],Metric,222400
08/14/2025 16:28:55,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=loh],Metric,1332984
08/14/2025 16:28:55,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=poh],Metric,0
08/14/2025 16:28:55,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=gen1],Metric,9912
08/14/2025 16:28:55,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=gen0],Metric,0
08/14/2025 16:28:55,System.Runtime,dotnet.jit.compiled_methods ({method} / 1 sec),Rate,0
08/14/2025 16:28:55,System.Runtime,dotnet.monitor.lock_contentions ({contention} / 1 sec),Rate,0
08/14/2025 16:28:55,System.Runtime,dotnet.thread_pool.thread.count ({thread} / 1 sec),Rate,0
08/14/2025 16:28:55,System.Runtime,dotnet.jit.compilation.time (s / 1 sec),Rate,0
08/14/2025 16:28:56,System.Runtime,dotnet.thread_pool.queue.length ({work_item} / 1 sec),Rate,0
08/14/2025 16:28:56,System.Runtime,dotnet.process.memory.working_set (By),Metric,150679552
08/14/2025 16:28:56,System.Runtime,dotnet.gc.heap.total_allocated (By / 1 sec),Rate,24576
08/14/2025 16:28:56,System.Runtime,dotnet.gc.pause.time (s / 1 sec),Rate,0
08/14/2025 16:28:56,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=gen2],Metric,21283200
08/14/2025 16:28:56,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=loh],Metric,3873416
08/14/2025 16:28:56,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=poh],Metric,58240
08/14/2025 16:28:56,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=gen1],Metric,551088
08/14/2025 16:28:56,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=gen0],Metric,0
08/14/2025 16:28:56,System.Runtime,dotnet.process.cpu.time (s / 1 sec)[cpu.mode=user],Rate,0
08/14/2025 16:28:56,System.Runtime,dotnet.process.cpu.time (s / 1 sec)[cpu.mode=system],Rate,0
08/14/2025 16:28:56,System.Runtime,dotnet.assembly.count ({assembly}),Metric,88
08/14/2025 16:28:56,System.Runtime,dotnet.timer.count ({timer}),Metric,1
08/14/2025 16:28:56,System.Runtime,dotnet.gc.last_collection.memory.committed_size (By),Metric,35409920
08/14/2025 16:28:56,System.Runtime,dotnet.process.cpu.count ({cpu}),Metric,12
08/14/2025 16:28:56,System.Runtime,dotnet.thread_pool.work_item.count ({work_item} / 1 sec),Rate,0
08/14/2025 16:28:56,System.Runtime,dotnet.jit.compiled_il.size (By / 1 sec),Rate,0
08/14/2025 16:28:56,System.Runtime,dotnet.gc.collections ({collection} / 1 sec)[gc.heap.generation=gen2],Rate,0
08/14/2025 16:28:56,System.Runtime,dotnet.gc.collections ({collection} / 1 sec)[gc.heap.generation=gen1],Rate,0
08/14/2025 16:28:56,System.Runtime,dotnet.gc.collections ({collection} / 1 sec)[gc.heap.generation=gen0],Rate,0
08/14/2025 16:28:56,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=gen2],Metric,222400
08/14/2025 16:28:56,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=loh],Metric,1332984
08/14/2025 16:28:56,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=poh],Metric,0
08/14/2025 16:28:56,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=gen1],Metric,9912
08/14/2025 16:28:56,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=gen0],Metric,0
08/14/2025 16:28:56,System.Runtime,dotnet.jit.compiled_methods ({method} / 1 sec),Rate,0
08/14/2025 16:28:56,System.Runtime,dotnet.monitor.lock_contentions ({contention} / 1 sec),Rate,0
08/14/2025 16:28:56,System.Runtime,dotnet.thread_pool.thread.count ({thread} / 1 sec),Rate,0
08/14/2025 16:28:56,System.Runtime,dotnet.jit.compilation.time (s / 1 sec),Rate,0
08/14/2025 16:28:57,System.Runtime,dotnet.thread_pool.queue.length ({work_item} / 1 sec),Rate,0
08/14/2025 16:28:57,System.Runtime,dotnet.process.memory.working_set (By),Metric,150691840
08/14/2025 16:28:57,System.Runtime,dotnet.gc.heap.total_allocated (By / 1 sec),Rate,24576
08/14/2025 16:28:57,System.Runtime,dotnet.gc.pause.time (s / 1 sec),Rate,0
08/14/2025 16:28:57,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=gen2],Metric,21283200
08/14/2025 16:28:57,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=loh],Metric,3873416
08/14/2025 16:28:57,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=poh],Metric,58240
08/14/2025 16:28:57,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=gen1],Metric,551088
08/14/2025 16:28:57,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=gen0],Metric,0
08/14/2025 16:28:57,System.Runtime,dotnet.process.cpu.time (s / 1 sec)[cpu.mode=user],Rate,0
08/14/2025 16:28:57,System.Runtime,dotnet.process.cpu.time (s / 1 sec)[cpu.mode=system],Rate,0
08/14/2025 16:28:57,System.Runtime,dotnet.assembly.count ({assembly}),Metric,88
08/14/2025 16:28:57,System.Runtime,dotnet.timer.count ({timer}),Metric,1
08/14/2025 16:28:57,System.Runtime,dotnet.gc.last_collection.memory.committed_size (By),Metric,35409920
08/14/2025 16:28:57,System.Runtime,dotnet.process.cpu.count ({cpu}),Metric,12
08/14/2025 16:28:57,System.Runtime,dotnet.thread_pool.work_item.count ({work_item} / 1 sec),Rate,0
08/14/2025 16:28:57,System.Runtime,dotnet.jit.compiled_il.size (By / 1 sec),Rate,105
08/14/2025 16:28:57,System.Runtime,dotnet.gc.collections ({collection} / 1 sec)[gc.heap.generation=gen2],Rate,0
08/14/2025 16:28:57,System.Runtime,dotnet.gc.collections ({collection} / 1 sec)[gc.heap.generation=gen1],Rate,0
08/14/2025 16:28:57,System.Runtime,dotnet.gc.collections ({collection} / 1 sec)[gc.heap.generation=gen0],Rate,0
08/14/2025 16:28:57,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=gen2],Metric,222400
08/14/2025 16:28:57,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=loh],Metric,1332984
08/14/2025 16:28:57,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=poh],Metric,0
08/14/2025 16:28:57,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=gen1],Metric,9912
08/14/2025 16:28:57,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=gen0],Metric,0
08/14/2025 16:28:57,System.Runtime,dotnet.jit.compiled_methods ({method} / 1 sec),Rate,2
08/14/2025 16:28:57,System.Runtime,dotnet.monitor.lock_contentions ({contention} / 1 sec),Rate,0
08/14/2025 16:28:57,System.Runtime,dotnet.thread_pool.thread.count ({thread} / 1 sec),Rate,0
08/14/2025 16:28:57,System.Runtime,dotnet.jit.compilation.time (s / 1 sec),Rate,0.0012105000000000032
08/14/2025 16:28:58,System.Runtime,dotnet.thread_pool.queue.length ({work_item} / 1 sec),Rate,0
08/14/2025 16:28:58,System.Runtime,dotnet.process.memory.working_set (By),Metric,150704128
08/14/2025 16:28:58,System.Runtime,dotnet.gc.heap.total_allocated (By / 1 sec),Rate,32696
08/14/2025 16:28:58,System.Runtime,dotnet.gc.pause.time (s / 1 sec),Rate,0
08/14/2025 16:28:58,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=gen2],Metric,21283200
08/14/2025 16:28:58,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=loh],Metric,3873416
08/14/2025 16:28:58,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=poh],Metric,58240
08/14/2025 16:28:58,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=gen1],Metric,551088
08/14/2025 16:28:58,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=gen0],Metric,0
08/14/2025 16:28:58,System.Runtime,dotnet.process.cpu.time (s / 1 sec)[cpu.mode=user],Rate,0
08/14/2025 16:28:58,System.Runtime,dotnet.process.cpu.time (s / 1 sec)[cpu.mode=system],Rate,0
08/14/2025 16:28:58,System.Runtime,dotnet.assembly.count ({assembly}),Metric,88
08/14/2025 16:28:58,System.Runtime,dotnet.timer.count ({timer}),Metric,1
08/14/2025 16:28:58,System.Runtime,dotnet.gc.last_collection.memory.committed_size (By),Metric,35409920
08/14/2025 16:28:58,System.Runtime,dotnet.process.cpu.count ({cpu}),Metric,12
08/14/2025 16:28:58,System.Runtime,dotnet.thread_pool.work_item.count ({work_item} / 1 sec),Rate,0
08/14/2025 16:28:58,System.Runtime,dotnet.jit.compiled_il.size (By / 1 sec),Rate,75
08/14/2025 16:28:58,System.Runtime,dotnet.gc.collections ({collection} / 1 sec)[gc.heap.generation=gen2],Rate,0
08/14/2025 16:28:58,System.Runtime,dotnet.gc.collections ({collection} / 1 sec)[gc.heap.generation=gen1],Rate,0
08/14/2025 16:28:58,System.Runtime,dotnet.gc.collections ({collection} / 1 sec)[gc.heap.generation=gen0],Rate,0
08/14/2025 16:28:58,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=gen2],Metric,222400
08/14/2025 16:28:58,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=loh],Metric,1332984
08/14/2025 16:28:58,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=poh],Metric,0
08/14/2025 16:28:58,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=gen1],Metric,9912
08/14/2025 16:28:58,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=gen0],Metric,0
08/14/2025 16:28:58,System.Runtime,dotnet.jit.compiled_methods ({method} / 1 sec),Rate,8
08/14/2025 16:28:58,System.Runtime,dotnet.monitor.lock_contentions ({contention} / 1 sec),Rate,0
08/14/2025 16:28:58,System.Runtime,dotnet.thread_pool.thread.count ({thread} / 1 sec),Rate,0
08/14/2025 16:28:58,System.Runtime,dotnet.jit.compilation.time (s / 1 sec),Rate,0.0012246000000000201
08/14/2025 16:28:59,System.Runtime,dotnet.thread_pool.queue.length ({work_item} / 1 sec),Rate,0
08/14/2025 16:28:59,System.Runtime,dotnet.process.memory.working_set (By),Metric,150695936
08/14/2025 16:28:59,System.Runtime,dotnet.gc.heap.total_allocated (By / 1 sec),Rate,24600
08/14/2025 16:28:59,System.Runtime,dotnet.gc.pause.time (s / 1 sec),Rate,0
08/14/2025 16:28:59,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=gen2],Metric,21283200
08/14/2025 16:28:59,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=loh],Metric,3873416
08/14/2025 16:28:59,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=poh],Metric,58240
08/14/2025 16:28:59,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=gen1],Metric,551088
08/14/2025 16:28:59,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=gen0],Metric,0
08/14/2025 16:28:59,System.Runtime,dotnet.process.cpu.time (s / 1 sec)[cpu.mode=user],Rate,0
08/14/2025 16:28:59,System.Runtime,dotnet.process.cpu.time (s / 1 sec)[cpu.mode=system],Rate,0
08/14/2025 16:28:59,System.Runtime,dotnet.assembly.count ({assembly}),Metric,88
08/14/2025 16:28:59,System.Runtime,dotnet.timer.count ({timer}),Metric,1
08/14/2025 16:28:59,System.Runtime,dotnet.gc.last_collection.memory.committed_size (By),Metric,35409920
08/14/2025 16:28:59,System.Runtime,dotnet.process.cpu.count ({cpu}),Metric,12
08/14/2025 16:28:59,System.Runtime,dotnet.thread_pool.work_item.count ({work_item} / 1 sec),Rate,0
08/14/2025 16:28:59,System.Runtime,dotnet.jit.compiled_il.size (By / 1 sec),Rate,172
08/14/2025 16:28:59,System.Runtime,dotnet.gc.collections ({collection} / 1 sec)[gc.heap.generation=gen2],Rate,0
08/14/2025 16:28:59,System.Runtime,dotnet.gc.collections ({collection} / 1 sec)[gc.heap.generation=gen1],Rate,0
08/14/2025 16:28:59,System.Runtime,dotnet.gc.collections ({collection} / 1 sec)[gc.heap.generation=gen0],Rate,0
08/14/2025 16:28:59,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=gen2],Metric,222400
08/14/2025 16:28:59,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=loh],Metric,1332984
08/14/2025 16:28:59,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=poh],Metric,0
08/14/2025 16:28:59,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=gen1],Metric,9912
08/14/2025 16:28:59,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=gen0],Metric,0
08/14/2025 16:28:59,System.Runtime,dotnet.jit.compiled_methods ({method} / 1 sec),Rate,5
08/14/2025 16:28:59,System.Runtime,dotnet.monitor.lock_contentions ({contention} / 1 sec),Rate,0
08/14/2025 16:28:59,System.Runtime,dotnet.thread_pool.thread.count ({thread} / 1 sec),Rate,0
08/14/2025 16:28:59,System.Runtime,dotnet.jit.compilation.time (s / 1 sec),Rate,0.0017533000000002907
08/14/2025 16:29:00,System.Runtime,dotnet.thread_pool.queue.length ({work_item} / 1 sec),Rate,0
08/14/2025 16:29:00,System.Runtime,dotnet.process.memory.working_set (By),Metric,150765568
08/14/2025 16:29:00,System.Runtime,dotnet.gc.heap.total_allocated (By / 1 sec),Rate,24552
08/14/2025 16:29:00,System.Runtime,dotnet.gc.pause.time (s / 1 sec),Rate,0
08/14/2025 16:29:00,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=gen2],Metric,21283200
08/14/2025 16:29:00,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=loh],Metric,3873416
08/14/2025 16:29:00,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=poh],Metric,58240
08/14/2025 16:29:00,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=gen1],Metric,551088
08/14/2025 16:29:00,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=gen0],Metric,0
08/14/2025 16:29:00,System.Runtime,dotnet.process.cpu.time (s / 1 sec)[cpu.mode=user],Rate,0.015625
08/14/2025 16:29:00,System.Runtime,dotnet.process.cpu.time (s / 1 sec)[cpu.mode=system],Rate,0
08/14/2025 16:29:00,System.Runtime,dotnet.assembly.count ({assembly}),Metric,88
08/14/2025 16:29:00,System.Runtime,dotnet.timer.count ({timer}),Metric,1
08/14/2025 16:29:00,System.Runtime,dotnet.gc.last_collection.memory.committed_size (By),Metric,35409920
08/14/2025 16:29:00,System.Runtime,dotnet.process.cpu.count ({cpu}),Metric,12
08/14/2025 16:29:00,System.Runtime,dotnet.thread_pool.work_item.count ({work_item} / 1 sec),Rate,0
08/14/2025 16:29:00,System.Runtime,dotnet.jit.compiled_il.size (By / 1 sec),Rate,2739
08/14/2025 16:29:00,System.Runtime,dotnet.gc.collections ({collection} / 1 sec)[gc.heap.generation=gen2],Rate,0
08/14/2025 16:29:00,System.Runtime,dotnet.gc.collections ({collection} / 1 sec)[gc.heap.generation=gen1],Rate,0
